"BRANCH_ID","LEGEL_NAME","ADDRESS_ID","PHONE_ID","FORM_TYPE_ID","COMMENTS","ORG_ID","MAIN_BRANCH","FACT_NAME"
2153,"Дизайн-Студия",2192,3706,7,"",2214,1,"Пятый угол — дизайн-студия"
2155,"ОНУТЦ",2194,3708,15,"",2216,1,"Отраслевой научно-исследовательский учебно-тренажерный центр"
28593,"Silvia Фабрика дверей",28289,,5,"",12389,0,"Silvia Фабрика дверей"
28592,"Сити ТЦ ",28288,,5,"",23747,1,"Сити ТЦ "
2161,"СТАР ТРЭВЕЛ",2200,3718,5,"",2219,1,"АГЕНТСТВО СТАР ТРЭВЕЛ ООО"
2166,"Левша ",2205,3725,5,"",2223,1,"Левша "
16832,"Семейная аптека",16678,28086,5,"",15892,0,"Семейная аптека"
24535,"Правительство КО",24250,,27,"",20909,1,"Служба государственной инспекции архитектурно-строительного надзора Калининградской области"
2172,"Медиа Партнер",2211,3734,5,"",2227,1,"Медиа Партнер"
28594,"Стеклянная мебель",28290,,5,"",14291,0,"Стеклянная мебель"
2178,"Автотрейдинг",2217,3744,5,"",2232,1,"Автотрейдинг ООО"
1899,"7 Точек",1938,3303,5,"",1967,1,"7 Точек Дизайн-студия"
24538,"Миграционный центр ГКУ Калининградской области",24253,,39,"",20911,1,"Миграционный центр ГКУ Калининградской области"
1907,"РекАрт",1946,27448,5,"",1976,1,"РекАрт ООО"
1916,"Арбат-технология",1955,15100,5,"",1981,1,"Арбат ГК"
1917,"Беркут Плюс",1956,3331,5,"",1982,0,"Беркут Плюс"
1922,"МонтажСпецСтрой",1961,3338,5,"",1985,0,"МонтажСпецСтрой"
29256,"Дом культуры пос. Кубановка",28950,,25,"",24047,0,"Красногорский филиал"
1966,"ЛюксСервисПласт",2005,3403,5,"",2022,1,"ЛюксСервисПласт"
29257,"Городской Дом культуры",28951,,27,"",18931,0,"Фурмановский филиал"
1985,"Блик",2024,3439,5,"",2041,1,"Блик"
24539,"Миграционный центр ГКУ Калининградской области",24254,,39,"",20911,0,"Отдел обеспечения деятельности Центра временного размещения пос. Северный"
29258,"Дубровский Дом культуры",28952,,25,"",24049,0,"Дубровский Дом культуры"
2517,"Мишель",2556,4294,5,"",739,0,"Мишель"
29259,"Дубровский Дом культуры",28953,,25,"",24049,0,"Ольховатский филиал"
29260,"Дубровский Дом культуры",28954,,25,"",24049,0,"Первомайский филиал"
2546,"ВОСХОД-КАЛИНИНГРАД",2585,19447,5,"",2629,1,"ВОСХОД-КАЛИНИНГРАД Официальный представитель торговой системы ОФИСНАЯ ПЛАНЕТА"
1813,"Медэкспресс",1852,3159,8,"",1881,1,"Медэкспресс"
2189,"Автостартер",2228,3762,5,"",2243,1,"Автостартер"
25209,"Автостекла",24919,,5,"",21362,1,"Автостекла  "
2203,"Ремонтно-механический завод ОАО",2242,3780,6,"",2258,1,"Ремонтно-механический завод ОАО"
2208,"СанГазСервис Плюс",2247,19874,5,"бесп. строка от Теплоиндустрия ТК",2263,1,"СанГазСервис Плюс"
2225,"Медицинский центр Надежда",2264,3811,5,"",1276,0,"Надежда Медицинский центр"
29261,"Управление капитального строительства МКУ",28955,,42,"",24050,1,"Управление капитального строительства МКУ"
2231,"Избирательная комиссия Калининградской области",2270,3819,27,"",2283,1,"Избирательная комиссия Калининградской области"
17619,"Луганская О.А.",17432,,7,"",16559,1,"1-я Рекламная помощь"
25210,"Steel House",24920,,5,"",21363,1,"Steel House"
25211,"Парикмахерская",24921,,5,"",21364,1,"Парикмахерская       "
17620,"Шараппо Е.С.",17433,,7,"",16560,1,"Баланс"
17653,"Транс-Инжиниринг Клг",17466,,5,"",16601,1,"Транс-Инжиниринг КЛГ"
2248,"Римас ЛТД",2287,3845,5,"",2295,1,"Римас ЛТД"
29262,"Единая дежурно-диспетчерская служба",28956,,5,"",22414,0,"Единая дежурно-диспетчерская служба"
17655,"АкваТоп",17468,,5,"",15838,1,"Окна на Отлично"
2258,"Риэлт-Финанс",2297,26840,5,"",2307,1,"Риэлт-Финанс "
17656,"Новые двери",17469,,5,"",4571,1,"Новые двери"
29263,"Избирательная комиссия Калининградской области",28957,,27,"",2283,0,"Избирательная комиссия Калининградской области"
29264,"Нестеровский отдел ЗАГС",28958,,27,"",24051,1,"Нестеровский отдел ЗАГС"
2272,"Окно в будущее",2311,,5,"",2318,1,"Окно в будущее"
29265,"Администрация Нестеровского района",28959,,27,"",6282,0,"Администрация Нестеровского района"
29266,"Нестеровский район ",28960,,27,"",24052,1,"Совет депутатов Нестеровского района"
2283,"Клен  ретро-клуб",2322,3913,5,"",2325,1,"Клён Ретро-клуб"
2316,"Балтийский Альянс",2355,16989,5,"",2342,1,"Балтийский Альянс ГК"
2336,"Принт-экспресс",2375,3985,5,"",2353,1,"Принт-картон ООО"
2344,"Самойлов П.В.",2383,3997,7,"",2362,1,"Самойлов П.В. ИП"
2348,"Помпея",2387,4003,5,"",2366,1,"Помпея"
2353,"Техноизол",2392,4013,5,"",2371,1,"Техноизол ООО"
25212,"Энергогазинвест",24922,,5,"",21365,1,"Энергогазинвест"
2385,"Бизнес-Эксперт",2424,4073,5,"",2402,1,"Бизнес-Эксперт"
25214,"Профко",24924,,24,"",21367,1,"ПрофКо Агентство"
25215,"Золотой овен",24925,,5,"",21368,1,"Золотой овен"
2401,"Зайцев С.Е.",2440,4105,7,"",2417,1,"Русский янтарь"
25216,"Добрицкий А.М.",24926,,7,"",21369,1,"Дом парикмахера"
2410,"Эпицентр ТРЦ",2449,4122,5,"",2429,1,"Эпицентр ТРЦ"
2416,"Николаева А.Р.",2455,4142,7,"",2435,1,"Бизнес Персонал"
2421,"Балтийская компания — Экономический проект",2460,4151,5,"",2440,1,"Балтийская компания — Экономический проект"
2429,"Элмета",2468,4161,5,"",2452,1,"Элмета ООО"
2432,"Шелен",2471,20211,5,"",2455,1,"Шелен"
2436,"Фора",2475,4175,5,"",2460,1,"Фора ООО"
25217,"Акварус ООО",24927,,5,"",21370,1,"Акварус ООО"
17822,"Балтийское бюро оценки",17632,,5,"",11340,1,"Балтийское бюро оценки"
25218,"БалтПано ООО",24928,,5,"",21371,1,"БалтПано ООО"
2455,"Архимед",2494,4206,5,"",2481,1,"Архимед ООО"
24540,"Совет муниципальных образований Калининградской области (ассоциация)",24255,,27,"",20912,1,"Совет муниципальных образований Калининградской области (ассоциация)"
2462,"Старый двор",2501,4216,5,"",2488,1,"Старый двор"
25219,"Национальное Агентство Качества",24929,,5,"",21372,1,"Национальное Агентство Качества"
18155,"Марков С.Н.",17943,,7,"",17101,1,"Экспресс-клининг"
2467,"Астель",2506,17915,5,"",2491,1,"Астель"
2474,"Главный калибр",2513,4230,5,"",2498,1,"Главный калибр"
2478,"УралСиб СГ",2517,4235,8,"",2502,1,"УралСиб Страховая группа ЗАО Калининградский филиал"
24541,"Центр обеспечения судебных участков ГУ",24256,,27,"",20913,1,"Центр обеспечения судебных участков ГУ"
29613,"Юнитон ООО",29302,,5,"",24131,1,"Юнитон ООО"
2494,"Орток 2000",2533,10119,5,"",2553,1,"АЙСБЕРГ Янтарный"
2496,"Центр водоподготовки",2535,,5,"",2560,1,"Центр водоподготовки"
29614,"МитЭкспорт ООО",29303,,5,"",24132,1,"МитЭкспорт ООО"
1797,"Дара Домашнее агентство",1836,3127,5,"",1863,1,"Дара Домашнее агентство"
1802,"Д-Линк Раша",1841,3142,5,"",1871,1,"Д-Линк Раша ООО"
24689,"Линейный отдел полиции на воздушном транспорте",24404,,27,"",20998,1,"Линейный отдел полиции на воздушном транспорте"
1826,"Профиадмин-Трейд",1865,20225,5,"",1891,1,"Профиадмин"
29615,"Форт ООО",29304,,5,"",24133,1,"Форт ООО"
1839,"Неоникан",1878,3207,5,"",1907,1,"Неоникан ООО"
25220,"Кармел Рус ООО",24930,,5,"",21373,1,"Кармел Рус ООО"
24690,"Управление федеральной службы по надзору в сфере связи, информационных технологий и массовых коммуникаций",24405,,27,"",20999,1,"Управление федеральной службы по надзору в сфере связи, информационных технологий и массовых коммуникаций"
1864,"Мобилизация",1903,3247,5,"",1938,1,"Мобилизация"
25221,"Деркач В.Д.",24931,,7,"",21374,1,"Акцент "
25222,"Юрист — Ренат Шелест ООО",24932,,5,"",21375,1,"Юрист — Ренат Шелест ООО"
1882,"Меба",1921,3274,5,"",1951,1,"Меба"
1891,"Турне Транс Трэвел",1930,17242,5,"",1960,0,"Турне Транс Трэвел"
1943,"Графика-М Балтика",1982,3365,5,"",2001,1,"Графика-М Балтика"
25223,"Юникс ООО",24933,,5,"",21376,1,"Юникс ООО"
3460,"Медиагруппа ""Западная пресса""",3499,5731,5,"",3682,1,"Страна Калининград неделя за неделей"
3462,"Медиагруппа ""Западная пресса""",3501,5733,5,"",3684,1,"Аргументы и факты-Калининград"
3464,"Медиагруппа ""Западная пресса""",3503,5735,5,"",3686,1,"Ва-Банкъ–информ"
