"CONTRACT_ID","ORG_ID","CONTRACT_NAME","CONTRACT_CODE","TRANSACTION_DATE","CONTRACT_AMOUNT","PAYED_AMOUNT","DEBIT","STATUS_ID","PAY_DATE","SUGGEST_PAY_DATE"
1665,96,"389","389-ГТС-2009",17.11.08,9000,0,-9000,1003,,""
1666,13120,"390","390-ГТС-2009",17.11.08,4500,0,-4500,1003,,""
685,6719,"250","250-ГТС-2008",14.11.07,7000,0,-7000,1003,,""
1392,743,"483","483-ГТС-2009",03.09.08,3825,0,-3825,1003,,""
3426,10793,"479","479-ГТС-2013",30.07.12,4000,0,-4000,1003,,""
434,393,"470","470-ГТС-2008",22.10.07,3500,0,-3500,1003,,""
1633,467,"390","390-ГТС-2009",29.10.08,4500,0,-4500,1003,,""
2215,1823,"404","404-ГТС-2011",09.04.10,4250,0,-4250,1003,,""
2253,17709,"443","443-ГТС-2011",12.08.10,2000,0,-2000,1003,,""
2225,1131,"414","414-ГТС-2011",22.04.10,8000,0,-8000,1003,,""
95,961,"708","708-ГТС-2008",22.06.07,3500,0,-3500,1003,,""
1526,11882,"499","499-ГТС-2009",02.10.08,4500,0,-4500,1003,,""
1186,2197,"528","528-ГТС-2009",03.07.08,3825,0,-3825,1003,,""
889,9833,"714/1","714/1-ГТС-2009",07.04.08,0,0,0,1003,,""
1428,11193,"487","487-ГТС-2009",11.09.08,4500,0,-4500,1003,,""
2226,1766,"415","415-ГТС-2011",30.04.10,16000,0,-16000,1003,,""
785,4598,"605","605-ГТС-2009",01.03.08,80750,0,-80750,1003,,""
943,627,"432","432-ГТС-2009",25.04.08,4500,0,-4500,1003,,""
1007,6918,"310","310-ГТС-2009",27.03.08,4500,0,-4500,1003,,""
2254,18163,"444","444-ГТС-2011",16.08.10,2000,0,-2000,1003,,""
2255,5144,"446","446-ГТС-2011",25.08.10,5000,0,-5000,1003,,""
1322,9885,"540","540-ГТС-2009",08.08.08,4500,0,-4500,1003,,""
598,2735,"001","001-ГТС-2008",16.11.07,0,0,0,1003,,""
338,3331,"232","232-ГТС-2008",24.09.07,4500,0,-4500,1003,,""
356,3375,"621/2","621/2-ГТС-2008",29.08.07,3500,0,-3500,1003,,""
240,1869,"222","222-ГТС-2008",06.09.07,15000,0,-15000,1003,,""
1166,10486,"236","236-ГТС-2009",03.07.08,4500,0,-4500,1003,,""
991,1011,"513","513-ГТС-2009",30.04.08,12000,0,-12000,1003,,""
516,2744,"524","524-ГТС-2008",17.09.07,3500,0,-3500,1003,,""
352,1427,"639","639-ГТС-2008",04.10.07,3500,0,-3500,1003,,""
86,1103,"411","411-ГТС-2008",18.05.07,3500,3500,0,1003,,""
199,1787,"217","217-ГТС-2008",20.07.07,4500,0,-4500,1003,,""
973,1022,"509","509-ГТС-2009",24.04.08,27000,0,-27000,1003,,""
729,1575,"401","401-ГТС-2009",14.02.08,15300,0,-15300,1003,,""
981,1496,"123","123-ГТС-2009",08.05.08,22950,0,-22950,1003,,""
1252,10772,"157","157-ГТС-2009",29.07.08,9000,0,-9000,1003,,""
190,1536,"129","129-ГТС-2008",08.08.07,3500,0,-3500,1003,,""
1274,3433,"159","159-ГТС-2009",30.07.08,15300,0,-15300,1003,,""
1328,2151,"544","544-ГТС-2009",11.08.08,9000,0,-9000,1003,,""
1530,1216,"728","728-ГТС-2009",02.06.08,10200,0,-10200,1003,,""
135,1244,"436","436-ГТС-2008",26.07.07,15000,0,-15000,1003,,""
1190,2454,"239","239-ГТС-2009",08.07.08,3825,0,-3825,1003,,""
1126,1350,"624/1","624/1-ГТС-2009",26.06.08,7650,0,-7650,1003,,""
344,1066,"209","209-ГТС-2008",05.06.07,3500,3500,0,1003,,""
133,1217,"721/1","721/1-ГТС-2008",25.07.07,0,0,0,1003,,""
1420,396,"490","490-ГТС-2009",15.09.08,9000,0,-9000,1003,,""
1466,8437,"492","492-ГТС-2009",18.09.08,13200,0,-13200,1003,,""
1268,1103,"466","466-ГТС-2009",07.08.08,3825,0,-3825,1003,,""
1256,1990,"163","163-ГТС-2009",31.07.08,3825,0,-3825,1003,,""
3267,863,"804","804-ГТС-2013",10.04.12,45000,0,-45000,1003,,""
602,6591,"626","626-ГТС-2008",18.10.07,3500,0,-3500,1003,,""
3268,19562,"802","802-ГТС-2013",03.04.12,19800,0,-19800,1003,,""
907,9839,"506","506-ГТС-2009",25.03.08,11400,0,-11400,1003,,""
795,9580,"303","303-ГТС-2009",17.03.08,4500,0,-4500,1003,,""
185,1514,"443","443-ГТС-2008",07.08.07,7000,0,-7000,1003,,""
528,3121,"528","528-ГТС-2008",11.10.07,3500,0,-3500,1003,,""
3400,1796,"430","430-ГТС-2013",02.05.12,8000,0,-8000,1003,,""
1053,1513,"214","214-ГТС-2009",11.04.08,3825,0,-3825,1003,,""
94,1110,"709","709-ГТС-2008",22.06.07,3500,0,-3500,1003,,""
3401,305,"438","438-ГТС-2013",12.05.12,16000,0,-16000,1003,,""
3402,19807,"439","439-ГТС-2013",21.05.12,5000,0,-5000,1003,,""
212,1819,"137/1","137/1-ГТС-2008",29.08.07,3500,0,-3500,1003,,""
3266,8437,"801","801-ГТС-2013",02.04.12,11050,0,-11050,1003,,""
759,6928,"101/1","101/1-ГТС-2009",18.01.08,0,0,0,1003,,""
143,863,"504","504-ГТС-2008",31.05.07,45000,13500,-31500,1003,,""
1310,7762,"250","250-ГТС-2009",08.08.08,12000,0,-12000,1003,,""
578,3289,"254","254-ГТС-2008",15.11.07,3500,0,-3500,1003,,""
260,2378,"227/1","227/1-ГТС-2008",18.09.07,7000,0,-7000,1003,,""
368,2616,"725","725-ГТС-2008",10.10.07,45000,0,-45000,1003,,""
737,1849,"409","409-ГТС-2009",28.02.08,7650,0,-7650,1003,,""
895,413,"713","713-ГТС-2009",02.04.08,7650,0,-7650,1003,,""
1059,1138,"202","202-ГТС-2009",21.02.08,15300,0,-15300,1003,,""
1426,369,"488","488-ГТС-2009",11.09.08,4500,0,-4500,1003,,""
604,6594,"749","749-ГТС-2008",09.11.07,10000,0,-10000,1003,,""
2616,8048,"620","620-ГТС-2011",18.06.10,5000,0,-5000,1003,,""
1306,1142,"212","212-ГТС-2009",08.08.08,29750,0,-29750,1003,,""
1246,858,"526","526-ГТС-2009",26.06.08,7650,0,-7650,1003,,""
236,658,"446","446-ГТС-2008",16.08.07,12000,0,-12000,1003,,""
1228,6815,"447","447-ГТС-2009",02.07.08,7650,0,-7650,1003,,""
1632,6542,"650","650-ГТС-2009",30.10.08,4500,0,-4500,1003,,""
150,1339,"601","601-ГТС-2008",19.04.07,7000,7000,0,1003,,""
1270,10941,"462","462-ГТС-2009",22.07.08,4500,0,-4500,1003,,""
1450,6609,"173","173-ГТС-2009",19.09.08,3825,0,-3825,1003,,""
1266,3628,"165","165-ГТС-2009",06.08.08,7650,0,-7650,1003,,""
330,3326,"238","238-ГТС-2008",27.09.07,7000,2500,-4500,1003,,""
1454,11308,"169/1","169/1-ГТС-2009",02.09.08,0,0,0,1003,,""
1396,11110,"647","647-ГТС-2009",21.08.08,4500,0,-4500,1003,,""
1709,417,"03","03-ГТС-2009",05.11.08,27000,27000,0,1003,,"27000"
1710,6993,"03/1","03/1-ГТС-2009",05.11.08,9000,9000,0,1003,,"9000"
1808,6703,"203","203-ГТС-2010",30.04.09,15000,0,-15000,1003,,""
1809,2455,"114","114-ГТС-2010",04.08.09,4675,0,-4675,1003,,""
1810,2454,"115","115-ГТС-2010",04.08.09,4675,0,-4675,1003,,""
1813,1082,"637","637-ГТС-2010",10.08.09,60000,0,-60000,1003,,""
1814,2535,"628","628-ГТС-2010",24.07.09,17000,0,-17000,1003,,""
1815,2643,"314","314-ГТС-2010",11.08.09,5500,0,-5500,1003,,""
1816,14871,"315","315-ГТС-2010",13.08.09,15000,0,-15000,1003,,""
1819,8129,"721","721-ГТС-2010",27.04.09,22100,0,-22100,1003,,""
1818,9832,"721/1","721/1-ГТС-2010",27.04.09,,0,,1003,,""
1820,6556,"725","725-ГТС-2010",22.05.09,15300,0,-15300,1003,,""
1821,1348,"706","706-ГТС-2010",31.03.09,9350,0,-9350,1003,,""
1822,961,"705","705-ГТС-2010",26.03.09,5500,0,-5500,1003,,""
1823,1095,"701","701-ГТС-2010",12.03.09,21000,0,-21000,1003,,""
1826,14898,"442","442-ГТС-2010",13.08.09,5500,0,-5500,1003,,""
1825,3378,"444","444-ГТС-2010",28.08.09,15300,0,-15300,1003,,""
1830,1022,"607","607-ГТС-2010",10.04.09,12000,0,-12000,1003,,""
1829,438,"426","426-ГТС-2010",01.06.09,4675,0,-4675,1003,,""
1833,3113,"617","617-ГТС-2010",18.06.09,9000,0,-9000,1003,,""
1832,11335,"616","616-ГТС-2010",05.06.09,10000,0,-10000,1003,,""
2097,7647,"634","634-ГТС-2010",04.08.09,25000,0,-25000,1003,,""
1673,11996,"641","641-ГТС-2009",31.07.08,4500,0,-4500,1003,,""
1674,13415,"1010","1010-ГТС-2009",18.11.08,3825,0,-3825,1003,,""
1694,13929,"1009","1009-ГТС-2009",17.11.08,4500,0,-4500,1003,,""
1695,11666,"631","631-ГТС-2009",14.07.08,9000,0,-9000,1003,,""
1696,7947,"633","633-ГТС-2009",14.07.08,4500,0,-4500,1003,,""
1698,12690,"273","273-ГТС-2009",11.11.08,10000,0,-10000,1003,,""
1699,1092,"276","276-ГТС-2009",17.11.08,46750,0,-46750,1003,,""
1700,1093,"276/1","276/1-ГТС-2009",17.11.08,0,0,0,1003,,""
1701,1039,"278","278-ГТС-2009",21.11.08,3825,0,-3825,1003,,""
1702,10795,"279","279-ГТС-2009",21.11.08,15000,0,-15000,1003,,""
1703,13976,"280","280-ГТС-2009",21.11.08,15000,0,-15000,1003,,""
1704,10072,"283","283-ГТС-2009",25.11.08,12000,0,-12000,1003,,""
3311,18854,"136","136-ГТС-2013",24.07.12,5000,0,-5000,1003,,""
1714,2217,"1008","1008-ГТС-2009",31.10.08,18000,0,-18000,1003,,""
3330,14879,"10","10-ГТС-2013",31.05.12,20900,0,-20900,1003,,""
1730,12295,"248","248-ГТС-2009",30.08.08,3825,0,-3825,1003,,""
3567,75,"369","369-ГТС-2013",31.10.12,4500,0,-4500,1003,,""
1745,1882,"403","403-ГТС-2010",03.03.09,10000,0,-10000,1003,,""
1670,13233,"678","678-ГТС-2009",31.10.08,4500,0,-4500,1003,,""
1676,13679,"714/2","714/2-ГТС-2009",07.04.08,0,0,0,1003,,""
1684,3015,"667","667-ГТС-2009",14.10.08,3850,0,-3850,1003,,""
1685,3482,"615","615-ГТС-2009",24.04.08,31200,0,-31200,1003,,""
1693,11729,"663","663-ГТС-2009",25.11.08,12000,0,-12000,1003,,""
3403,14327,"446","446-ГТС-2013",24.05.12,8000,0,-8000,1003,,""
3807,5059,"503","503-ГТС-2014",02.04.13,8000,0,-8000,1003,,""
1721,11008,"567","567-ГТС-2009",03.12.08,4000,0,-4000,1003,,""
3666,23816,"445","445-ГТС-2014",11.06.13,5000,0,-5000,1003,,""
1723,3215,"537","537-ГТС-2009",03.12.08,4500,0,-4500,1003,,""
1724,1707,"563","563-ГТС-2009",03.12.08,3400,0,-3400,1003,,""
1725,9085,"555","555-ГТС-2009",03.12.08,4500,0,-4500,1003,,""
1726,126,"554","554-ГТС-2009",03.12.08,4500,0,-4500,1003,,""
3406,14633,"440","440-ГТС-2013",21.05.12,18700,0,-18700,1003,,""
3295,17056,"116","116-ГТС-2013",25.06.12,8500,0,-8500,1003,,""
3806,10233,"502","502-ГТС-2014",12.03.13,6000,0,-6000,1003,,""
3309,10063,"130","130-ГТС-2013",13.07.12,2500,0,-2500,1003,,""
1731,1224,"243","243-ГТС-2009",31.07.08,3825,0,-3825,1003,,""
1732,11973,"277","277-ГТС-2009",25.11.08,9000,0,-9000,1003,,""
1742,9579,"710","710-ГТС-2010",26.03.09,13500,0,-13500,1003,,""
1748,2580,"601","601-ГТС-2010",27.02.09,8500,0,-8500,1003,,""
1747,1849,"405","405-ГТС-2010",02.04.09,8500,0,-8500,1003,,""
1749,3350,"602","602-ГТС-2010",01.04.09,8500,0,-8500,1003,,""
1668,983,"05","05-ГТС-2009",06.11.08,38000,38000,0,1003,,"38000"
1675,11244,"329","329-ГТС-2009",19.05.08,4500,0,-4500,1003,,""
1686,4314,"02","02-ГТС-2009",01.11.08,25000,25000,0,1003,,"25000"
1687,13796,"02/1","02/1-ГТС-2009",01.11.08,25000,,,1003,,"25000"
1688,4803,"02/2","02/2-ГТС-2009",01.11.08,25000,,,1003,,"25000"
3310,10831,"140","140-ГТС-2013",19.07.12,4250,0,-4250,1003,,""
1705,1288,"183","183-ГТС-2009",27.11.08,7500,0,-7500,1003,,""
3665,342,"462","462-ГТС-2014",20.06.13,5000,0,-5000,1003,,""
3308,21499,"122","122-ГТС-2013",10.07.12,5000,0,-5000,1003,,""
3312,20876,"142","142-ГТС-2013",27.07.12,13600,0,-13600,1003,,""
1737,10937,"536/1","536/1-ГТС-2009",14.10.08,10200,0,-10200,1003,,""
1738,3830,"536","536-ГТС-2009",14.10.08,10200,0,-10200,1003,,""
1739,972,"514/1","514/1-ГТС-2009",26.05.08,0,0,0,1003,,""
3313,767,"106","106-ГТС-2013",02.05.12,5000,0,-5000,1003,,""
3314,402,"139","139-ГТС-2013",31.07.12,5000,0,-5000,1003,,""
1741,14224,"606/2","606/2-ГТС-2009",25.03.08,0,0,0,1003,,""
1750,14478,"404","404-ГТС-2010",05.03.09,5500,0,-5500,1003,,""
1751,6741,"406","406-ГТС-2010",02.04.09,5500,0,-5500,1003,,""
1752,1244,"408","408-ГТС-2010",03.04.09,18500,0,-18500,1003,,""
1753,12379,"603","603-ГТС-2010",30.04.09,13500,0,-13500,1003,,""
3316,16150,"146","146-ГТС-2013",17.08.12,5000,0,-5000,1003,,""
1711,4899,"1010","1010-ГТС-2009",01.12.08,31500,0,-31500,1003,,""
1712,211,"282","282-ГТС-2009",25.11.08,12000,0,-12000,1003,,""
3407,1085,"447","447-ГТС-2013",30.05.12,2000,0,-2000,1003,,""
3408,1513,"448","448-ГТС-2013",13.06.12,8000,0,-8000,1003,,""
3409,16562,"450","450-ГТС-2013",19.06.12,5000,0,-5000,1003,,""
1754,876,"711","711-ГТС-2010",30.03.09,8500,0,-8500,1003,,""
1755,670,"409","409-ГТС-2010",08.04.09,12750,0,-12750,1003,,""
1756,12326,"410","410-ГТС-2010",08.04.09,5500,0,-5500,1003,,""
2099,15839,"71","71-ГТС-2010",25.06.09,0,0,0,1003,,""
1758,8000,"411","411-ГТС-2010",08.04.09,5500,0,-5500,1003,,""
3410,3065,"452","452-ГТС-2013",20.06.12,5000,0,-5000,1003,,""
1762,627,"415","415-ГТС-2010",13.04.09,5500,0,-5500,1003,,""
1763,1514,"417","417-ГТС-2010",14.04.09,8500,0,-8500,1003,,""
1764,1350,"606","606-ГТС-2010",10.04.09,8500,0,-8500,1003,,""
3315,1224,"110","110-ГТС-2013",22.05.12,5000,0,-5000,1003,,""
1765,1277,"605","605-ГТС-2010",04.05.09,17850,0,-17850,1003,,""
1766,10983,"40","40-ГТС-2010",10.04.09,15000,0,-15000,1003,,""
1767,565,"418","418-ГТС-2010",17.04.09,5500,0,-5500,1003,,""
1768,4024,"419","419-ГТС-2010",22.04.09,5500,0,-5500,1003,,""
1769,10046,"42","42-ГТС-2010",28.04.09,5500,0,-5500,1003,,""
1770,4617,"41","41-ГТС-2010",28.04.09,5500,0,-5500,1003,,""
1671,8046,"04","04-ГТС-2009",05.11.08,22000,22000,0,1003,,"22000"
1672,13258,"04","04-ГТС-2009",05.11.08,22000,,,1003,,"22000"
1677,1116,"710","710-ГТС-2009",19.03.08,15300,0,-15300,1003,,""
1678,1106,"707","707-ГТС-2009",12.03.08,28050,0,-28050,1003,,""
1679,1108,"707/1","707/1-ГТС-2009",12.03.08,0,0,0,1003,,""
1680,1182,"731","731-ГТС-2009",24.06.08,3825,0,-3825,1003,,""
1682,13691,"181","181-ГТС-2009",13.11.08,10200,0,-10200,1003,,""
1683,305,"178","178-ГТС-2009",14.11.08,3825,0,-3825,1003,,""
1690,13811,"391","391-ГТС-2009",24.11.08,4500,0,-4500,1003,,""
1691,13814,"392","392-ГТС-2009",25.11.08,4500,0,-4500,1003,,""
1771,2219,"420","420-ГТС-2010",22.04.09,18900,0,-18900,1003,,""
1772,10995,"607","607-ГТС-2010",06.05.09,5225,0,-5225,1003,,""
2100,12046,"44","44-ГТС-2010",20.05.09,0,0,0,1003,,""
1774,14633,"609","609-ГТС-2010",24.04.09,18000,0,-18000,1003,,""
1776,2927,"45","45-ГТС-2010",25.05.09,5500,0,-5500,1003,,""
1777,8310,"422","422-ГТС-2010",14.05.09,25500,0,-25500,1003,,""
1778,722,"423","423-ГТС-2010",18.05.09,12750,0,-12750,1003,,""
1779,2638,"613","613-ГТС-2010",15.05.09,10000,0,-10000,1003,,""
1780,7214,"611","611-ГТС-2010",02.06.09,5500,0,-5500,1003,,""
1783,863,"619","619-ГТС-2010",18.06.09,56250,0,-56250,1003,,""
1784,10570,"625","625-ГТС-2010",10.07.09,4000,0,-4000,1003,,""
1786,1076,"300","300-ГТС-2010",03.07.09,16250,0,-16250,1003,,""
1788,4522,"320","320-ГТС-2010",30.07.09,9350,0,-9350,1003,,""
1789,11308,"320/1","320/1-ГТС-2010",30.07.09,0,0,0,1003,,""
1790,10660,"305","305-ГТС-2010",09.07.09,4950,0,-4950,1003,,""
1791,440,"307","307-ГТС-2010",14.07.09,5500,0,-5500,1003,,""
1792,877,"310","310-ГТС-2010",16.07.09,8500,0,-8500,1003,,""
1793,3462,"309","309-ГТС-2010",15.07.09,19550,0,-19550,1003,,""
1796,1482,"311","311-ГТС-2010",11.08.09,19550,0,-19550,1003,,""
1795,2197,"312","312-ГТС-2010",04.08.09,4675,0,-4675,1003,,""
1797,10772,"303","303-ГТС-2010",29.07.09,15000,0,-15000,1003,,""
1800,3065,"101","101-ГТС-2010",10.07.09,5500,0,-5500,1003,,""
1801,126,"102","102-ГТС-2010",23.07.09,5225,0,-5225,1003,,""
1802,1717,"105","105-ГТС-2010",14.07.09,4675,0,-4675,1003,,""
1804,3326,"107","107-ГТС-2010",29.07.09,8500,0,-8500,1003,,""
1805,1224,"108","108-ГТС-2010",29.07.09,4675,0,-4675,1003,,""
1806,10376,"109","109-ГТС-2010",15.07.09,63750,0,-63750,1003,,""
1807,3639,"111","111-ГТС-2010",27.07.09,4675,0,-4675,1003,,""
2046,4090,"737","737-ГТС-2010",16.09.09,17425,0,-17425,1003,,""
1856,370,"334","334-ГТС-2010",08.09.09,10000,0,-10000,1003,,""
1857,1168,"332","332-ГТС-2010",07.09.09,18000,0,-18000,1003,,""
1858,4533,"313/1","313/1-ГТС-2010",05.08.09,0,0,0,1003,,""
1859,8207,"313","313-ГТС-2010",05.08.09,25000,0,-25000,1003,,""
1862,1705,"333","333-ГТС-2010",07.09.09,12750,0,-12750,1003,,""
1861,6618,"319","319-ГТС-2010",17.08.09,17850,0,-17850,1003,,""
1863,14957,"333/1","333/1-ГТС-2010",07.09.09,0,0,0,1003,,""
1864,13120,"317","317-ГТС-2010",17.08.09,5500,0,-5500,1003,,""
1865,187,"617","617-ГТС-2010",27.07.09,22950,0,-22950,1003,,""
1866,2542,"641","641-ГТС-2010",25.08.09,4400,0,-4400,1003,,""
1867,875,"644","644-ГТС-2010",02.09.09,4675,0,-4675,1003,,""
1868,1964,"645","645-ГТС-2010",09.09.09,4675,0,-4675,1003,,""
1869,1349,"646","646-ГТС-2010",10.09.09,4675,0,-4675,1003,,""
1870,1074,"647","647-ГТС-2010",09.09.09,8500,0,-8500,1003,,""
1871,11996,"648","648-ГТС-2010",14.09.09,5500,0,-5500,1003,,""
1872,4456,"632","632-ГТС-2010",14.09.09,5500,0,-5500,1003,,""
1888,3169,"222","222-ГТС-2010",08.09.09,5500,0,-5500,1003,,""
1889,8466,"216","216-ГТС-2010",14.09.09,5500,0,-5500,1003,,""
1890,2075,"215","215-ГТС-2010",14.09.09,5500,0,-5500,1003,,""
1891,1140,"214","214-ГТС-2010",10.09.09,5225,0,-5225,1003,,""
1892,2160,"217","217-ГТС-2010",16.09.09,5500,0,-5500,1003,,""
1893,1345,"726","726-ГТС-2010",16.06.09,17850,0,-17850,1003,,""
1873,661,"424","424-ГТС-2010",26.05.09,5500,0,-5500,1003,,""
1874,1290,"425","425-ГТС-2010",29.05.09,15000,0,-15000,1003,,""
1875,11880,"429","429-ГТС-2010",17.06.09,23000,0,-23000,1003,,""
2219,14138,"409","409-ГТС-2011",12.04.10,8000,0,-8000,1003,,""
1877,4310,"433","433-ГТС-2010",29.06.09,10000,0,-10000,1003,,""
1878,369,"434","434-ГТС-2010",28.07.09,5500,0,-5500,1003,,""
1879,14963,"438","438-ГТС-2010",31.07.09,5500,0,-5500,1003,,""
1880,14965,"435","435-ГТС-2010",30.07.09,10000,0,-10000,1003,,""
1881,14966,"436","436-ГТС-2010",30.07.09,5500,0,-5500,1003,,""
1882,714,"436","436-ГТС-2010",31.07.09,5500,0,-5500,1003,,""
1883,10042,"437","437-ГТС-2010",31.07.09,5225,0,-5225,1003,,""
1884,12652,"439","439-ГТС-2010",10.08.09,6050,0,-6050,1003,,""
1885,439,"440","440-ГТС-2010",10.08.09,4675,0,-4675,1003,,""
1886,7426,"446","446-ГТС-2010",03.09.09,13500,0,-13500,1003,,""
2014,1142,"238","238-ГТС-2010",16.11.09,4675,0,-4675,1003,,""
2015,4958,"219","219-ГТС-2010",21.09.09,23000,0,-23000,1003,,""
2017,10287,"81/1","81/1-ГТС-2010",01.12.09,0,0,0,1003,,""
2018,14897,"2","2-ГТС-2010",01.12.09,0,0,0,1003,,""
2019,1976,"87","87-ГТС-2010",23.11.09,0,0,0,1003,,""
2105,11177,"441","441-ГТС-2010",13.08.09,5500,0,-5500,1003,,""
1904,1775,"651","651-ГТС-2010",21.09.09,5500,0,-5500,1003,,""
1926,15321,"349","349-ГТС-2010",28.10.09,10000,0,-10000,1003,,""
1927,15327,"345","345-ГТС-2010",22.10.09,5500,0,-5500,1003,,""
1928,1700,"348","348-ГТС-2010",27.10.09,0,0,0,1003,,""
1929,1952,"346","346-ГТС-2010",27.10.09,5500,0,-5500,1003,,""
1935,15558,"2","2-ГТС-2010",01.09.09,0,0,0,1003,,""
1934,7812,"1","1-ГТС-2010",20.08.09,0,0,0,1003,,""
1937,2682,"4","4-ГТС-2010",01.09.09,0,0,0,1003,,""
1940,15559,"5","5-ГТС-2010",23.08.09,0,0,0,1003,,""
1939,983,"5","5-ГТС-2010",20.10.09,0,0,0,1003,,""
1941,8135,"78","78-ГТС-2010",24.11.09,0,0,0,1003,,""
1942,9456,"361","361-ГТС-2010",23.11.09,5000,0,-5000,1003,,""
1943,10241,"360","360-ГТС-2010",17.11.09,5500,0,-5500,1003,,""
1944,15562,"359","359-ГТС-2010",19.11.09,5500,0,-5500,1003,,""
1945,1707,"358","358-ГТС-2010",13.11.09,4400,0,-4400,1003,,""
1946,4060,"357","357-ГТС-2010",13.11.09,4950,0,-4950,1003,,""
1966,4314,"27","27-ГТС-2010",07.10.09,0,0,0,1003,,""
1967,4803,"27/1","27/1-ГТС-2010",07.10.09,0,0,0,1003,,""
1968,14918,"27/2","27/2-ГТС-2010",07.10.09,0,0,0,1003,,""
1969,14915,"27/3","27/3-ГТС-2010",07.10.09,0,0,0,1003,,""
1970,7313,"27/4","27/4-ГТС-2010",07.10.09,0,0,0,1003,,""
1894,2893,"727","727-ГТС-2010",03.07.09,21000,0,-21000,1003,,""
1896,254,"733","733-ГТС-2010",18.08.09,4675,0,-4675,1003,,""
1897,1115,"707","707-ГТС-2010",10.04.09,17000,0,-17000,1003,,""
1898,484,"723","723-ГТС-2010",13.05.09,8500,0,-8500,1003,,""
1899,1104,"730","730-ГТС-2010",15.07.09,4675,0,-4675,1003,,""
1900,3390,"709","709-ГТС-2010",16.04.09,4675,0,-4675,1003,,""
1901,10973,"428","428-ГТС-2010",02.06.09,10000,0,-10000,1003,,""
1902,1067,"432","432-ГТС-2010",26.06.09,1000,0,-1000,1003,,""
1903,1066,"431","431-ГТС-2010",26.06.09,10000,0,-10000,1003,,""
1920,14191,"614","614-ГТС-2010",19.05.09,0,0,0,1003,,""
1921,11196,"654","654-ГТС-2010",12.10.09,9000,0,-9000,1003,,""
1922,567,"653","653-ГТС-2010",12.10.09,8500,0,-8500,1003,,""
1924,867,"745","745-ГТС-2010",28.10.09,16000,0,-16000,1003,,""
1925,6928,"745/1","745/1-ГТС-2010",28.10.09,5500,0,-5500,1003,,""
2712,19511,"360","360-ГТС-2011",07.12.10,8000,0,-8000,1003,,""
1953,3215,"339","339-ГТС-2010",16.10.09,5500,0,-5500,1003,,""
1971,1182,"24","24-ГТС-2010",11.06.09,0,0,0,1003,,""
1972,1312,"26","26-ГТС-2010",17.06.09,0,0,0,1003,,""
1955,11008,"342","342-ГТС-2010",12.10.09,4675,0,-4675,1003,,""
1957,1021,"338","338-ГТС-2010",25.09.09,22525,0,-22525,1003,,""
1958,9948,"336","336-ГТС-2010",17.09.09,10000,0,-10000,1003,,""
1959,15570,"337","337-ГТС-2010",17.09.09,10000,0,-10000,1003,,""
1960,1145,"201","201-ГТС-2010",01.04.09,63750,0,-63750,1003,,""
1961,259,"206","206-ГТС-2010",25.06.09,20000,0,-20000,1003,,""
1962,1122,"205","205-ГТС-2010",28.05.09,15000,0,-15000,1003,,""
1963,3675,"899","899-ГТС-2010",23.11.09,25000,0,-25000,1003,,""
1964,13942,"22","22-ГТС-2010",08.06.09,0,0,0,1003,,""
1965,15572,"26","26-ГТС-2010",09.07.09,0,0,0,1003,,""
3581,12459,"722","722-ГТС-2013",03.10.12,11000,0,-11000,1003,,""
3582,1263,"718","718-ГТС-2013",17.07.12,16200,0,-16200,1003,,""
3580,3469,"740","740-ГТС-2013",19.10.12,7200,0,-7200,1003,,""
2220,1361,"411","411-ГТС-2011",29.04.10,8000,0,-8000,1003,,""
1977,2210,"20","20-ГТС-2010",13.05.09,0,0,0,1003,,""
1995,11076,"225","225-ГТС-2010",12.10.09,4500,0,-4500,1003,,""
1996,4084,"227","227-ГТС-2010",14.10.09,15000,0,-15000,1003,,""
1997,75,"229","229-ГТС-2010",15.10.09,12800,0,-12800,1003,,""
1998,1351,"228","228-ГТС-2010",15.10.09,9350,0,-9350,1003,,""
1999,2050,"210","210-ГТС-2010",29.10.09,4675,0,-4675,1003,,""
2260,12690,"451","451-ГТС-2011",06.09.10,10000,0,-10000,1003,,""
2711,15571,"176","176-ГТС-2011",25.11.10,4500,0,-4500,1003,,""
1948,8739,"355","355-ГТС-2010",10.11.09,4675,0,-4675,1003,,""
3583,20677,"738","738-ГТС-2013",26.07.12,16000,0,-16000,1003,,""
1950,5010,"353","353-ГТС-2010",06.11.09,5500,0,-5500,1003,,""
1951,10233,"352","352-ГТС-2010",30.10.09,5500,0,-5500,1003,,""
2025,8073,"28","28-ГТС-2010",30.07.09,0,0,0,1003,,""
1982,15621,"10","10-ГТС-2010",03.12.09,0,0,0,1003,,""
1983,8046,"11","11-ГТС-2010",01.12.09,0,0,0,1003,,""
1984,13258,"11/1","11/1-ГТС-2010",01.12.09,0,0,0,1003,,""
3584,13679,"702","702-ГТС-2013",28.03.12,19550,0,-19550,1003,,""
1985,1010,"223","223-ГТС-2010",25.09.09,4675,0,-4675,1003,,""
1986,14224,"218","218-ГТС-2010",17.09.09,60000,0,-60000,1003,,""
1988,2117,"218/2","218/2-ГТС-2010",17.09.09,0,0,0,1003,,""
1991,15622,"218/4","218/4-ГТС-2010",17.09.09,0,0,0,1003,,""
1990,2118,"218/3","218/3-ГТС-2010",17.09.09,0,0,0,1003,,""
1992,11752,"228","228-ГТС-2010",17.09.09,10800,0,-10800,1003,,""
