"ADDRESS_ID","HOUSE","ENTRANCE","CASE","STAGE","OFFICE","CABINET","DISTRICT_ID","CITY_ID","STREET_ID","POST_INDEX_ID","OTHER","PAVILION","LITERA"
26278,"","","","","","",,0,,,"","",""
26279,"10 А","","","","","",,0,868,,"","",""
26280,"10","","","","","",,0,1439,,"","",""
26281,"71","","","","","",,0,496,,"","",""
26282,"1","","","","","9",,0,492,,"","",""
26283,"186 А","","","","","",,0,535,,"","",""
26284,"1","","","","","",,0,643,,"","",""
26286,"55","","","","","",,0,214,,"","",""
26287,"32","","","","","",,0,599,,"","",""
26288,"69","","","","","",,0,54,,"","",""
26289,"","","","","","",,0,,,"","",""
26290,"126","","","","","",,0,766,,"","",""
26291,"17 Б","","","2","","",,0,188,,"","",""
26292,"24","","","","","",,0,98,,"","",""
26316,"244","","","","","",,0,245,,"","",""
26317,"20","","","","","",,0,667,,"","",""
26318,"1 Б","","","","","",,38,1254,,"","",""
26320,"20 В","","","","","",,0,657,,"","",""
26321,"20 В","","","","","",,0,657,,"","",""
26322,"2 Е","","","","","",,0,926,,"","",""
26325,"203 А","","","","","3",,0,28,,"","",""
26326,"55","","","","","",,0,926,,"","",""
26327,"18","","","","","",,0,657,,"","",""
21961,"133","","","","","",,0,535,,"","",""
27984,"75","","","","","",,0,800,,"","",""
29513,"7/11","","","","","310",,0,231,,"","",""
21966,"280 Б","","","","","",,0,1155,,"","",""
21967,"15","","","","","",,0,902,,"Центральный рынок","26",""
21968,"33","","","","","",,2,1167,,"","",""
29565,"123 А","","","","","",,0,535,,"","",""
21971,"26","","","1","","",,0,264,,"","",""
21987,"4","","","","","",,0,1858,,"","",""
21989,"11","","","","","",,0,730,,"","",""
21990,"29","","","","","",,7,1210,,"","",""
21994,"21","","","","","",,0,818,,"","",""
21995,"52 А","","","","","",,0,6,,"","",""
21996,"34","","","","425","",,0,677,,"ТЦ Акрополь","",""
21997,"5","","","","36-37","",,0,217,,"","",""
21998,"2","","","","","",,0,551,,"","",""
22000,"45 А","","","","","",,0,1155,,"","",""
22001,"45 А","","","","","",,0,1155,,"","",""
22002,"6-16","","","","","",,2,1879,,"","",""
22003,"22","","","","","",,0,494,,"","",""
22039,"11 А","","","","","",,0,84,,"","",""
22044,"14 А","","","","","",,0,352,,"","",""
22045,"27 А","","","","","",,0,376,,"","",""
22047,"75 А","","","","","",,0,874,,"","",""
22049,"2","","","1","5","",,0,497,,"","",""
22050,"2","","","1","5","",,0,497,,"","",""
22052,"2 А","","","","","",,0,497,,"","",""
22053,"1 А","","","","","",,0,847,,"","",""
22057,"5","","","","","",,366,2082,,"","",""
22059,"2","","","1","","",,0,497,,"","",""
22060,"2","","","1","","",,0,497,,"","",""
22062,"29 А","","","","","16",,0,585,,"","",""
22065,"7","","","","","",,0,716,,"","",""
22066,"10","","","","","",,0,1439,,"","","8"
22068,"73","","","","","",,0,245,,"","",""
22069,"95","","","","","",,0,438,,"","",""
22070,"45","","","","","",,2,1167,,"","",""
22071,"16","","","","","",,14,1090,,"","",""
22072,"1 А","","","","","",,23,1337,,"","",""
22073,"26","","","3","33","",,0,264,,"","","А"
22074,"55","","","","316","",,0,214,,"","",""
22077,"","","","","","",,0,,,"","",""
22078,"55","","","","293","",,0,214,,"","",""
22079,"1 А","","","","","",,0,847,,"","",""
22080,"1 А","","","","","",,0,847,,"","",""
22081,"1 А","","","","","",,0,847,,"","",""
22082,"1 А","","","","","",,0,847,,"","",""
22083,"29","","","","","",,0,1155,,"","",""
22084,"31 А","","","","","",,0,576,,"","",""
22085,"","","","","","",,278,,,"","",""
22089,"17 Б","","","1","","",,0,188,,"","",""
22088,"11","","","","","",,364,2060,,"","",""
22090,"34","","","","","",,0,34,,"","",""
22092,"1 А","","","","","",,0,847,,"","",""
22103,"30","","","2","","",,0,818,,"","",""
22105,"30","","","2","","",,0,818,,"","",""
22107,"30","","","2","","",,0,818,,"","",""
27915,"75","","","","","",,9,1098,,"","",""
27916,"19","","","","","",,3,1095,,"","",""
27917,"3","","","","","",,14,1029,,"","",""
27918,"2","","","","","",,14,1043,,"","",""
27919,"15","","","","","",,6,1085,,"","",""
27920,"16","","","","","",,2,1167,,"","",""
27921,"3","","","","","",,2,1943,,"","",""
27922,"41","","","","","",,0,890,,"","",""
27985,"21","","","","","",,0,818,,"","",""
21849,"17","","","","","",,0,342,,"","",""
27508,"75","","","","","",,0,800,,"","",""
22102,"30","","","2","","",,0,818,,"","",""
22153,"6","","","","","",,0,677,,"ТЦ ГУТ","",""
28141,"75/75 А","","","","","",,0,65,,"","",""
22155,"50","","","","","",,0,191,,"","",""
22210,"","","","","","",,0,389,,"ор-р — Домострой","",""
27509,"4","","","","","",,0,1439,,"","",""
27510,"30","","","","507","",,0,438,,"","",""
27511,"49","","","","","",,0,766,,"","",""
27512,"68","","","","","",,0,657,,"","",""
27513,"72","","","","","",,0,28,,"","",""
27514,"63","","","","","",,0,45,,"","",""
27515,"30 В","","","","","",,0,310,,"","19",""
27516,"3","","","","28","",,0,127,,"","",""
27517,"24","","","","","",,0,348,,"","",""
27518,"15","","","","","",,0,490,,"","",""
27521,"49","","","","","509",,0,54,,"","",""
28142,"21/25","","","","","",,0,98,,"","",""
27522,"9","","","","","88",,0,873,,"","",""
27523,"2","","","","","",,0,910,,"","42",""
27524,"26","","","","","",,0,264,,"","",""
27556,"10","","","","","",,0,1577,,"","",""
27557,"4","","","","","",,74,1801,,"","",""
27558,"8","","","","","",,0,1569,,"","",""
27559,"10/1","","","","","",,0,751,,"","",""
27560,"121 Б","","","","","",,0,345,,"","",""
27561,"2","","","","","",,0,910,,"","20",""
27562,"248","","","","","",,0,245,,"","",""
27563,"95/101","","","","","",,0,345,,"","",""
27564,"54","","","","","",,0,11,,"","",""
27565,"57","","","","","",,0,11,,"","",""
27566,"15","","","","","",,9,1902,,"","",""
27567,"52","","","","","",,0,892,,"","",""
27568,"64/66","","","","","",,0,438,,"","",""
27569,"87","","","","","",,0,820,,"","",""
27570,"1","","","","","",,0,651,,"","",""
27571,"4","","","","","",,13,1418,,"","",""
27572,"135","","","","","",,0,438,,"","",""
27573,"55","","","","","",,0,214,,"","61",""
27574,"1 А","","","","","",,2,1030,,"","",""
27575,"145","","","","","",,0,438,,"","",""
27576,"45","","","","","",,0,292,,"ор-р — школа №30","",""
27577,"14","","","","","",,0,515,,"","",""
27578,"2","","","","","",,0,910,,"","66",""
27579,"62 А","","","","","",,0,65,,"Седьмой континент","",""
27649,"19","","","","","",,0,576,,"","",""
27650,"4","","","","","",,0,684,,"","",""
27651,"34/1","","","","","",,0,50,,"","",""
27652,"26","","","","","",,0,330,,"","10",""
27653,"21 А","","","","","",,0,454,,"","",""
27654,"4","1","","3","38","",,0,640,,"","",""
27655,"64","","","","","",,0,369,,"","",""
27656,"246 Б","","","","","",,0,245,,"","",""
27657,"45","","","2","22","",,0,98,,"","",""
27658,"11","","","","","",,0,200,,"","",""
27659,"68","","","","","",,0,382,,"","",""
27660,"73","","","","","",,0,245,,"","",""
27763,"17 Б","","","","","610, 615",,0,188,,"","",""
27764,"13 Г","","","","","",,0,250,,"","",""
27765,"2","","","","","",,0,497,,"","",""
27766,"13","","","","207","",,0,250,,"","",""
27767,"159/161","","","","","",,0,345,,"","",""
28143,"16/22","","","","","",,0,214,,"","",""
28144,"7-13","","","","","",,0,188,,"","",""
28145,"74 Б","","","","","",,0,245,,"","",""
28146,"40","","","","","",,0,11,,"","",""
28147,"76","","","","","",,0,902,,"","",""
28148,"100/118 В","","","","","",,0,314,,"","",""
28149,"55/61 А","","","","","",,0,675,,"","",""
28150,"74/46 А","","","","","",,0,926,,"","",""
28151,"2/8","","","","","",,0,279,,"","",""
28152,"66-72","","","","","",,0,1155,,"","",""
28153,"40","","","","","",,0,641,,"","",""
28154,"161-165","","","","","",,0,535,,"","",""
28155,"157","","","","","",,0,342,,"","",""
28156,"170","","","","","",,0,214,,"","",""
28157,"22","","","","","",,0,16,,"","",""
28158,"85 А","","","","","",,0,74,,"","",""
22038,"134","","","","","",,0,1013,,"","",""
22041,"30","","","","","",,0,926,,"","",""
22093,"17","","","2","","",,0,389,,"","",""
22094,"17","","","2","","",,0,389,,"","",""
22095,"30","","","2","","",,0,818,,"","",""
22096,"30","","","2","","",,0,818,,"","",""
22097,"30","","","2","","",,0,818,,"","",""
22098,"30","","","4","431","",,0,818,,"","",""
22099,"30","","","5","","",,0,818,,"","",""
22100,"23","","","","","",,0,818,,"","",""
22137,"14","","","","114","",,0,744,,"","",""
22138,"9","","","","","",,8,2155,,"","","II"
22139,"4","","","","","",,0,438,,"","",""
22157,"170","","","","","",,0,214,,"","",""
22159,"2","","","2","","",,0,214,,"(ТЦ Эпицентр)","",""
22160,"1","","","2","","",,0,651,,"склад 2","",""
22161,"5","","","","26","",,0,217,,"","",""
22162,"19","","","","","",,0,323,,"","",""
22163,"19","","","","","",,0,323,,"","",""
22164,"1","","","","","",,0,852,,"подъезд с ул. Киевской","",""
22165,"1 А","","","","","",,0,847,,"","",""
22167,"45 А","","","","","",,0,657,,"","",""
22168,"131","","","4","","",,0,438,,"","",""
22169,"","","","","","",,23,,,"","",""
22170,"87","","","","","",,9,1098,,"","",""
22171,"13","","","","","",,3,1095,,"","",""
22172,"36 В","","","","","",,0,6,,"ТЦ Невский","",""
22175,"186 А","","","","","",,0,535,,"","",""
22176,"21","","","","","",,6,1194,,"","",""
22177,"7 В","","","","15","",,0,271,,"","",""
22240,"184","","","","","",,0,535,,"","",""
22179,"5 А","","","","","",,0,664,,"","",""
22180,"10","","","2","","",,0,664,,"","",""
22181,"10","","","","","",,0,664,,"","",""
22182,"12","","","","7","",,0,747,,"","",""
22183,"37","","","","","",,0,279,,"","",""
22186,"41-45 А","","","","","",,0,28,,"","",""
22187,"2-4","","","","","",,0,898,,"","",""
22188,"","","","","","",,0,,,"","",""
22190,"30","","","","315","",,0,818,,"","",""
22234,"10","","","","","411",,0,1577,,"","",""
22239,"2 Б","","","","","",,2,2086,,"","",""
22241,"61","","","","","",,3,1199,,"","",""
22242,"2 А","","","","","",,0,657,,"","",""
22328,"63","","","","","",,0,45,,"","",""
22329,"","","","","","",,0,,,"","",""
22330,"91-91 А","","","2","","",,0,407,,"","7",""
22331,"","","","","","",,0,,,"","",""
22332,"","","","","","",,0,,,"","",""
22333,"1","","","","","",,38,1254,,"","",""
22334,"90/92","","","","","",,0,675,,"","",""
22335,"45","","","","","",,0,45,,"","",""
22336,"","","","","","",,0,,,"","",""
22343,"31","","","","","",,14,1209,,"","",""
22345,"37","","","","","",,1,1113,,"","",""
22346,"4","","","","","",,6,1085,,"","",""
22347,"26","","","","","",,15,1125,,"","",""
22348,"15","","","","","",,7,1054,,"","",""
22350,"34","","","","","",,22,1153,,"","",""
22351,"3","","","","","",,23,1406,,"","",""
22352,"9","","","","","",,21,1057,,"","",""
22353,"62","","","","","",,20,1142,,"","",""
22354,"46","","","","","",,2,1167,,"","",""
22356,"12","","","","","",,2,1383,,"","",""
26328,"189 Б","","","","","",,0,641,,"","",""
26329,"17 А","","","","","",,0,838,,"","",""
26330,"120 Б","","","","","",,0,6,,"","",""
26331,"16","","","","","",,0,314,,"","",""
26402,"54","","","","","",,0,550,,"","",""
26403,"117 А","","","","","",,0,407,,"","",""
26404,"4","","","","","",,0,483,,"","",""
26406,"184","","","","","",,0,535,,"","",""
26407,"81","","","","","",,0,657,,"","",""
26408,"103 А","","","","","",,0,874,,"","",""
26409,"2","","","","","",,0,100,,"","",""
26420,"40","","","4","","",,0,535,,"","",""
26421,"84","","","","","",,0,515,,"","",""
26422,"49","","","3","308","",,0,54,,"","",""
26428,"111 А","","","","","",,0,438,,"","",""
26429,"18","","","","","",,0,752,,"","",""
26430,"4","","","","","",,0,640,,"","",""
26431,"2","","","","","",,0,640,,"","",""
26432,"7","","","","","419",,0,348,,"","",""
26433,"15","","","","14","",,0,252,,"","",""
26434,"117-139","","","","","",,0,214,,"","",""
26435,"35","","","","","",,0,818,,"","",""
26500,"3","","","","","",,0,347,,"","",""
26501,"1 А","","","","","",,0,409,,"","",""
26502,"3","","","","","",,0,347,,"","",""
26505,"1","","","","","",,0,701,,"","",""
26509,"14","","","","","",,0,348,,"","",""
26510,"40 Б","","","","","",,0,766,,"","",""
26511,"10","","","","","",,0,550,,"","",""
26512,"12","","","","","",,0,766,,"","",""
26514,"42 Б","","","4","","",,0,436,,"","",""
26515,"2","","","","","",,0,667,,"","",""
26518,"21","","","","","",,0,850,,"","",""
26519,"1","","","","","",,14,1043,,"","",""
26520,"42","","","","","",,0,436,,"","",""
26637,"17 Б","","","","","",,0,188,,"","",""
26638,"149","","","","","",,0,535,,"","",""
26692,"62","","","","","4",,0,454,,"","",""
26693,"19","","","","","",,0,1577,,"","",""
26694,"66","","","","10","",,0,1013,,"","",""
26695,"66","","","","10","",,0,1013,,"","",""
26696,"8","","","","521","",,0,585,,"","",""
26697,"8","","","","509","",,0,585,,"","",""
26698,"50","","","3","","",,0,535,,"","",""
26699,"8","","","","","",,0,1569,,"","",""
26700,"168","","","","","",,0,245,,"","",""
26701,"19","","","","","",,0,188,,"","",""
26702,"5 А","","","","","",,0,377,,"","",""
26703,"1","","","","","",,0,438,,"","",""
26704,"7","","","","","",,0,98,,"","",""
26725,"19","","","","","",,0,690,,"","",""
26728,"13 А","","","3","13","",,0,438,,"","",""
26727,"10","","","2","","",,0,1577,,"","337",""
26729,"4 А","","","3","304","",,0,640,,"","",""
26730,"17 В","","","","","",,0,188,,"","",""
26731,"3/5","","","2","4","",,0,680,,"","",""
26732,"60 В","","","","","",,0,1006,,"","",""
26733,"113","","","","","",,0,323,,"","",""
26734,"45","","","","","",,0,773,,"","",""
26735,"83","","","","","",,0,214,,"стадион ""Трудовые резервы""","",""
26736,"22","","","","","",,0,193,,"","",""
26737,"35","","","","","",,0,279,,"","",""
26738,"42","","","","","",,0,388,,"","",""
26806,"5","","","","","",,0,1858,,"","",""
26807,"5","","","","","",,0,1569,,"","",""
26808,"25","","","","","",,0,664,,"","",""
26809,"35","","","","","",,0,818,,"ТЦ Морской Бизнес-центр","",""
26810,"45","","","","","",,0,54,,"","",""
28004,"13","","","","","",,0,57,,"","",""
21946,"59 А","","","","","",,0,310,,"","",""
21947,"21","","","","","",,2,1167,,"","",""
21948,"2","","","","","",,0,890,,"","",""
21949,"5","","","","","",,0,1006,,"","",""
21950,"78/80","","","","","",,0,515,,"","",""
21951,"98/104","","","","","",,0,54,,"","",""
21952,"19 Б","","","","","",,0,214,,"","",""
21953,"2","","","","","",,0,890,,"","",""
21954,"16","","","","","",,14,1090,,"","",""
21955,"29","","","","","",,6,1085,,"","",""
28003,"95","","","","","",,0,632,,"","",""
28005,"17 В","","","4","432","",,0,188,,"","",""
28006,"7","","","","","",,0,484,,"","",""
22108,"30","","","2","","",,0,818,,"","",""
22109,"18","","","6","612","",,0,314,,"","",""
22110,"8","","","","","",,412,2235,,"","",""
22111,"3","","","","","",,0,597,,"","",""
22112,"285","","","","","",,0,214,,"","",""
28007,"51 А","","","","","",,0,550,,"","",""
22115,"105","","","","","",,0,597,,"","",""
22116,"4","","","","","",,0,640,,"","",""
22117,"1","","","","","",,38,1254,,"","",""
22118,"60 А","","","","","",,0,310,,"","",""
22121,"40","","","1","","",,0,535,,"","106",""
22122,"40","","","1","105","",,0,535,,"","",""
22123,"40","","","","211","",,0,535,,"","",""
28008,"136","","","","","",,0,515,,"","",""
22125,"40","","","","033","",,0,535,,"","",""
28009,"2","","","","","",,0,436,,"","",""
22127,"40","","","","","",,0,535,,"","127",""
22129,"40","","","","804","",,0,535,,"","",""
22130,"30","","","5","","",,0,438,,"","",""
22133,"40","","","","1401","",,0,535,,"","",""
22134,"40","","","10","1016","",,0,535,,"","",""
22135,"17 Б","","","10","1021","",,0,188,,"","",""
22136,"30","","","1","","",,0,818,,"","",""
22140,"10","","","","","",,0,640,,"","",""
22141,"1","","","","","",,0,640,,"","",""
28010,"49","","","","","",,0,766,,"","",""
22151,"90/92","","","","","",,0,675,,"","",""
22152,"6","","","","","",,0,677,,"ТЦ ГУТ","",""
22166,"17","","","","408","",,0,491,,"","",""
22191,"30","","","3","540","",,0,818,,"","",""
22192,"22","","","","","",,0,279,,"","",""
28011,"10","","","4","405","",,0,640,,"","",""
22194,"1 Б","","","","","",,0,747,,"","",""
22195,"4-6","","","","","",,0,365,,"","",""
28012,"2","","","","","",,0,891,,"","",""
22197,"15","","","","","",,0,231,,"","","5"
22198,"8","","","","304","",,0,585,,"","",""
28013,"17","","","6","600","",,0,389,,"","",""
22201,"1","","","","","",,364,2060,,"","",""
22202,"17 Б","","","","904","",,0,188,,"","",""
28014,"122 А","","","","","",,0,214,,"","",""
22204,"12","","","","","",,0,651,,"","",""
22205,"22/3","","","","","",,0,67,,"","",""
28015,"87","","","","","",,0,820,,"","",""
22217,"248","","","","","",,0,245,,"","",""
28016,"19","","","4","","",,0,188,,"","",""
28017,"116/21","","","","","",,0,501,,"","",""
22221,"1","","","","","",,0,806,,"","",""
22222,"120","","","","","",,0,6,,"","",""
22223,"3 А","","","","","",,0,2083,,"","",""
22224,"1 Б","","","","","",,0,847,,"","",""
21960,"55","","","","","",,0,376,,"","",""
22318,"6","","","","","",,0,874,,"ор-р — УФМС","",""
22319,"29-33","","","","","",,0,571,,"","",""
22320,"64","","","","","",,0,501,,"","",""
22321,"26","","","","","",,0,901,,"","",""
22322,"117","","","","","",,0,323,,"","",""
22427,"23/27","","","","","",,0,818,,"","",""
22435,"15","","","","","",,17,1427,,"","",""
28159,"2","","","","","",,0,2072,,"","",""
28160,"2","","","","","",,3,1199,,"","",""
28161,"12","","","","","",,9,1076,,"","",""
28162,"7 А","","","","","",,6,1085,,"","",""
28163,"5 А","","","","","",,7,1077,,"","",""
28164,"4","","","","","",,5,1149,,"","",""
28165,"3","","","","","",,12,1078,,"","",""
28166,"26","","","","","",,13,1084,,"","",""
28167,"3","","","","","",,14,1346,,"","",""
28168,"102","","","","","",,159,1190,,"","",""
28169,"25","","","","","",,3,1096,,"","",""
28170,"24","","","","","",,0,820,,"","",""
28171,"49 А","","","","","",,0,369,,"","",""
28419,"8","","","","","",,0,585,,"","",""
28420,"4","1","","3","46","",,0,640,,"","",""
22357,"55","","","","290","",,0,214,,"","",""
22358,"14","","","","","",,2,1737,,"","",""
22359,"3","","","","","",,2,1082,,"","",""
28570,"15","","","","","",,9,1901,,"","",""
22452,"22","","","","","",,369,2091,,"","",""
22453,"7","","","","","",,3,1197,,"","",""
28755,"18","","","1","","",,0,855,,"ТЦ Мега-Маркет","",""
22461,"18","","","","","",,0,314,,"","",""
22462,"143/4","","","","","",,0,342,,"","",""
22463,"47 Б","","","","","",,0,550,,"","",""
22464,"6","","","","","",,0,82,,"","",""
22465,"","","","","","",,0,,,"","",""
22557,"255","","","","","",,0,535,,"","",""
22558,"50","","","","","",,0,535,,"","",""
28756,"255","","","","","",,0,535,,"ТЦ Гиант","",""
22560,"1","","","","","",,0,346,,"","",""
22561,"1","","","","","",,13,1540,,"","",""
22562,"31","","","","","",,0,646,,"","",""
28757,"50 А","","","","","",,129,1572,,"","",""
22564,"162 А","","","","","",,0,535,,"","",""
22565,"14 Б","","","","","",,0,535,,"","",""
22566,"7","","","","","",,0,212,,"","",""
22567,"","","","","","",,398,,,"","",""
22568,"20","","","","","",,0,667,,"","",""
22569,"83 А","","","","","",,0,352,,"","",""
22570,"","","","","","",,0,,,"","",""
22603,"2 А","","","","","",,0,1856,,"","",""
22604,"2","","","","","",,0,492,,"","",""
28758,"","","","","","",,0,,,"","",""
28760,"18","","","","","",,0,855,,"ТЦ Мега-Мебель-2","",""
22608,"50","","","","","",,0,156,,"","",""
22609,"54","","","","","",,0,550,,"","",""
22610,"30","","","0","","",,0,818,,"","",""
22611,"22/28 А","","","","","",,0,217,,"","",""
28761,"255","","","","","",,0,535,,"ТЦ Гиант","",""
28762,"","","","","","",,0,,,"","",""
22614,"","","","","","",,0,,,"","",""
22616,"114 А","","","","","",,0,641,,"","",""
22617,"7/11","","","1","122 А","",,0,231,,"","",""
28763,"","","","","","",,0,,,"","",""
22620,"","","","","","",,0,,,"","",""
22621,"","","","","","",,0,,,"","",""
22622,"68","","","","","",,0,1155,,"","",""
22618,"37 А","","","","","",,0,231,,"","",""
22623,"1","","","","","",,38,1254,,"","",""
22624,"27","","","","","",,0,641,,"","",""
22625,"1","","","","","",,38,1254,,"","",""
22626,"234 Г","","","","","",,0,1155,,"","",""
22627,"136","","","","410","",,0,515,,"","",""
22628,"136","","","","510 а","",,0,515,,"","",""
22629,"136","","","","321","",,0,515,,"","",""
22630,"83","","7","","","207",,0,352,,"","",""
22631,"136","","","","424 а","",,0,515,,"","",""
22632,"136","","","","","",,0,515,,"","",""
22633,"136","","","","","",,0,515,,"","",""
28764,"7","","","","","",,0,943,,"Фабрика (офис)","",""
22635,"19 А","","","","","",,0,439,,"","",""
22636,"136","","","","328","",,0,515,,"","",""
28765,"10","","","1","","",,0,1577,,"завод Кварц","",""
28766,"","","","","","",,0,,,"","",""
22639,"136","","","","301","",,0,515,,"","",""
22640,"7/11","","","","318","",,0,231,,"","",""
22642,"7/11","","","","526","",,0,231,,"","",""
28767,"90/92","","","","","",,0,675,,"","",""
22646,"32/34","","","","","",,0,574,,"","",""
22647,"2","","","","","",,0,553,,"","",""
22648,"159","","","","","",,0,766,,"","",""
28942,"","","","","","",,102,,,"","",""
22650,"159","","","","","",,0,766,,"","",""
28943,"","","","","","",,196,,,"","",""
22652,"159","","","","210","",,0,766,,"","",""
28944,"27","","","","","",,6,1178,,"","",""
22655,"15","","","","","",,0,185,,"","",""
22656,"15","","","","","",,0,185,,"","",""
22657,"5/7","","","","","413",,0,515,,"","",""
22658,"7","","","","","510-511",,0,515,,"","",""
28945,"","","","","","",,261,,,"","",""
22661,"91","","","","","",,0,314,,"","",""
28946,"41","","","","","",,196,1693,,"","",""
22663,"116","","","","","",,0,515,,"","",""
28947,"38","","","","","",,197,1645,,"","",""
28948,"","","","","","",,389,,,"","",""
28949,"5","","","","","",,102,2207,,"","",""
0,"120","","","","","",,0,180,,"","",""
26811,"40","","","","212","",,0,535,,"","",""
21914,"131","","","","710","",,0,438,,"","",""
21916,"131","","","","410","",,0,438,,"","",""
21917,"131","","","","202","",,0,438,,"","",""
21928,"10","","","","","",,0,1577,,"","85",""
21929,"17 Б","","","","","",,0,188,,"","",""
21930,"117","","","","","",,0,323,,"","111",""
26812,"20","","","","5","",,0,602,,"","",""
21937,"17","","","","","",,0,389,,"","",""
26813,"28","","","","","",,0,322,,"","",""
26814,"26 А","","","","","",,0,1013,,"","",""
22406,"32","","","","","",,0,364,,"","",""
26815,"4","","","","","",,0,684,,"","",""
26816,"61","","","","","",,0,515,,"","",""
22409,"19","","","","","",,0,245,,"","",""
22412,"5","","","","","",,0,348,,"","",""
22413,"84","","","","","",,0,926,,"","",""
22414,"2 В","","","","","",,172,1401,,"","",""
22415,"89","","","","","",,0,766,,"","",""
22416,"84","","","","","",,0,515,,"ТЦ Парковый","",""
22419,"203","","","","","",,0,535,,"","",""
22422,"42 Б","","","","601","",,0,436,,"","",""
22423,"9","","","","","",,0,436,,"","",""
22424,"5 А","","","","","",,0,436,,"","",""
26817,"2","","","","","",,0,63,,"","14",""
22426,"1 А","","","","","",,0,665,,"","",""
22432,"2","","","","","",,0,212,,"","",""
22433,"2","","","","","",,0,212,,"","",""
22434,"138 А","","","","","",,0,515,,"","",""
26818,"10","","","","217","",,0,1577,,"","",""
22438,"45/51","","","","","",,0,392,,"","",""
22439,"3","","","","","",,0,748,,"","",""
22440,"34","","","","","",,0,821,,"","",""
22441,"34","","","","","",,0,821,,"","",""
26819,"1","","","","","",,0,103,,"","",""
26820,"7 В","","","","","",,0,271,,"","",""
22444,"9","","","","","",,0,376,,"","",""
22445,"6","6","","","","",,0,834,,"","",""
22447,"20","","","","","",,0,376,,"","",""
26821,"131","","","","501","",,0,438,,"","",""
22449,"3","","","","","",,0,460,,"","",""
22450,"11","","","","","",,0,820,,"","",""
26822,"61 А","","","","","",,0,77,,"","",""
26823,"52/56","","","","","",,0,438,,"","",""
26824,"50","","","3","","",,0,535,,"","",""
26825,"13","","","1","","2",,0,407,,"","",""
26826,"","","","","","",,152,,,"аэропорт","",""
26827,"2","","","","","",,0,677,,"","",""
26828,"54","","","","","",,0,225,,"","",""
26829,"26","","","","","",,0,264,,"","",""
26830,"55","","","","","",,0,214,,"","248",""
26831,"2","","","","","",,0,910,,"","18",""
26832,"16-5","","","","","",,0,318,,"","",""
26833,"26","","","","","",,0,635,,"","",""
26834,"63","","","","","",,0,1013,,"","",""
26835,"54","","","","","",,0,225,,"","",""
26836,"66 Д","","","","","",,0,1013,,"","",""
26837,"114 А","","","","","",,0,800,,"","",""
26838,"27","","","","","",,0,573,,"","",""
26839,"29","","","","","",,0,573,,"","",""
26840,"64","","","","","",,0,850,,"","",""
26841,"12","","","","2","",,0,363,,"","",""
26842,"3","","","","","",,0,212,,"","",""
26843,"55","","","","","",,0,214,,"","49",""
26844,"11","","","","","",,364,2060,,"","",""
26845,"14/6","","","","","",,0,604,,"","",""
26846,"98","","","","","",,0,438,,"","",""
26847,"39","","","","","",,0,793,,"","",""
26848,"29 А","","","","","",,0,29,,"","",""
26849,"83","","","","215","",,0,352,,"","",""
26850,"120","","","","","5",,0,6,,"","",""
22225,"9","","","","5","",,38,1442,,"","",""
22226,"6","","","4","","405",,0,677,,"","",""
22228,"1 А","","","2","","",,0,101,,"","",""
28018,"10","","","","12","",,0,1439,,"","",""
28019,"2","","","","","",,0,183,,"","",""
22231,"19","","","","","",,364,2060,,"","",""
22235,"1","","","","","",,0,347,,"","",""
22236,"70","","","","","",,0,641,,"","",""
28020,"26 А","","","","","",,0,376,,"","",""
22248,"33","","2","","","",,0,706,,"","",""
28021,"66","","","","","",,0,1013,,"","",""
28022,"41 А","","8 а","","","",,0,11,,"","",""
22251,"32","","","","","",,0,491,,"","",""
22252,"2","","","","","",,0,384,,"","",""
22253,"3","","","","","",,0,409,,"ор-р — Лейт. Яналова","",""
22254,"87","","","","","",,0,766,,"","",""
22256,"17 Б","","","","","",,0,188,,"","",""
22257,"11","","","","","",,0,200,,"","",""
22258,"","","","","","",,15,,,"","",""
28023,"15","","","3","","",,0,902,,"","",""
22260,"75","","","","","",,0,800,,"","",""
22261,"2","","","","","",,0,910,,"ТЦ Старая башня","57",""
22262,"2","","","","","",,3,1520,,"","",""
22263,"2 А","","","","","",,0,63,,"","",""
22264,"138 А","","","","","",,0,28,,"","",""
22265,"1","","","","","",,0,847,,"","",""
28024,"1 А","","","","","",,0,342,,"","",""
28025,"1 А","","","","","",,0,342,,"","",""
22936,"21 А","","","","","",,0,454,,"","",""
22270,"36 Б","","","","","",,0,6,,"","",""
28026,"8","","","","509","",,0,585,,"","",""
22272,"83","","","3","303 а","",,0,352,,"","",""
22273,"230","","","","","",,0,6,,"","",""
22274,"230","","","","","",,0,6,,"","",""
22308,"1","","","","","",,2,1082,,"","",""
28027,"8","","","","509","",,0,585,,"","",""
28028,"12","","","","","",,0,208,,"","",""
22311,"12","","","","","",,2,1353,,"","",""
22312,"3","","","1","","",,2,1943,,"","",""
28029,"33","","","","","",,0,197,,"","",""
22314,"5","","","","","",,2,1353,,"","",""
22315,"8","","","","","",,2,1160,,"","",""
22316,"2","","","","","",,2,1367,,"гостиница Россия","",""
28030,"17 Б","","","","","",,0,188,,"","",""
22360,"24 А","","","","","",,22,2089,,"","",""
28031,"18","","","","701","",,0,314,,"","",""
22371,"21 А","","","","","",,0,454,,"","",""
22372,"18","","","","","",,0,614,,"","",""
22375,"159","","","","","",,0,766,,"","",""
22379,"","","","","","",,0,,,"","",""
