"ORG_ID","FACT_NAME","DATE_POSTED","PROJECT_ID","FROM_ID","SOC_RUBRIC","ACTIVE","MDF_USER","MDF_TIME","AUTHOR_USER","AGENT_ID"
485,"КалининградСтрой Холдинг",07.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
24082,"Управление жилищного и коммунального хозяйства",23.10.13,1007,2,2,1,"GTS_ADMIN",19.12.13,"GTS_ADMIN",1008
1322,"Легус",31.07.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
2260,"Арка-Плюс",17.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
19347,"Отдел социальной поддержки населения администрации МО Светловского ГО",06.12.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
6948,"Дона",23.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
16681,"СтроИмЭкс",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
20319,"Агентство Рекламных Технологий",27.10.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
16768,"Арматурное Снабжение Калининград",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
2337,"Балттехстрой",17.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
8548,"НБТ/Петрол Плюс Регион",03.12.07,1007,2,1,0,"GTS_ADMIN",03.09.13,"",1008
17731,"Замок Агентство недвижимости",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
16731,"Салита-М ООО",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
7420,"Калининград Энерго Сервис",27.11.07,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1007
8477,"Гермес",03.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
8618,"Корневская средняя общеобразовательная школа",04.12.07,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
8147,"Фараон",30.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
8105,"Стройресурс ЗАО",30.11.07,1007,2,1,1,"GTS_ADMIN",12.11.13,"",1013
9095,"НЕДОЗВОН/Фортекс-Калининград",06.12.07,1007,2,1,0,"GTS_ADMIN",13.09.13,"",1013
2194,"Фенсер",14.09.07,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1013
16746,"Адвокатский кабинет Кукреш В.А.",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
20606,"Калининградская областная Дума",15.11.11,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
16783,"Риквэст-сервис ООО",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
23058,"Невеста",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
6434,"Детство Калининградский реабилитационный центр для детей и подростков с ограниченными возможностями",14.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1022
6480,"Отделение Посольства Республики Беларусь в РФ в г. Калининграде",14.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
2957,"НЕДОЗВОН/39 Регион Служба рекламы",29.09.07,1007,2,1,0,"GTS_ADMIN",20.08.13,"",1022
3013,"Металлосервис",29.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
3165,"Кошкин дом",03.10.07,1007,4,1,1,"GTS_ADMIN",11.11.13,"",
24113,"Балтийский Завод МеталлоКонструкций (БЗМК) ООО ",29.10.13,1007,2,1,1,"GTS_ADMIN",10.12.13,"GTS_ADMIN",1013
10497,"Галера",14.07.08,1007,4,1,1,"GTS_ADMIN",11.11.13,"",
8835,"К. Р. У. Г. Технологии управления",05.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1011
3317,"Балтийский отдел ЗАГС",09.10.07,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
2968,"РегионХозТорг ООО",29.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
24114,"АВЕРС ООО",29.10.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
2770,"БалтТЭК инвест",25.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
2837,"Арт-студия Натальи Гейман",25.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
9523,"Нотариус Болотская Е.В.",11.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
9349,"ОланСервис",07.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
774,"Транспортно-Судоходная Компания ООО",21.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
1553,"Автопрестиж",10.08.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
6219,"Калининградская областная коллегия адвокатов филиал в г. Полесске",13.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1011
7747,"Навигатор Ойл",29.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1007
8338,"Нижник В.Б. ИП",03.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
23909,"Группа компаний А",04.10.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1007
985,"Балтюрсервис-Недвижимость",28.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
23908,"Частное бюро расследований",04.10.13,1007,2,3,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
10678,"ИДС Строительная компания",24.07.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
6525,"Линейный отдел полиции на станции Калининград",14.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1022
9179,"Антропова Н.А. ИП",06.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
440,"ЕКОДЕМ-Строй ООО",06.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
2355,"Камины",18.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
2489,"Лучшее для рыбалки",19.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
3623,"НиПС",16.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
19349,"Лаборатория санитарно-химических исследований",06.12.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1007
7629,"Антея",28.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
6918,"Капли дождя",22.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
24075,"Экопроект",22.10.13,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1007
7993,"Пекин",30.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
11022,"Авангардстрой ПСО",27.08.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
7117,"Косметологический кабинет",24.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
21908,"Дивик сервис",19.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
5428,"Жасо ОАО филиал в г. Калининграде",08.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
16270,"Центр реабилитации и коррекции детей с ограниченными возможностями здоровья",24.12.09,1007,2,2,1,"GTS_ADMIN",11.11.13,"ВАЛЯ",1007
16691,"Авантаж ",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
21909,"Илан спорт",19.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
16695,"Идея Ванда",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1004
16699,"Меруэрт",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1004
16705,"Синтетические технологии ООО",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
21910,"Клен",19.10.12,1007,4,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
13415,"Ампир ООО ",21.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
13445,"Банк расчетов и сбережений",21.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
21912,"Шопен-кафе",19.10.12,1007,4,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
13467,"Интерформа ООО",21.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
13470,"Окна мегаполиса",21.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
16442,"Институт земного магнетизма, ионосферы и распространения радиоволн. Западное отделение ",30.12.09,1007,2,2,1,"GTS_ADMIN",11.11.13,"ВАЛЯ",1007
16708,"Артима",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
21913,"Тётка Фишер",19.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
21915,"Кафе Попова Е.А.",19.10.12,1007,4,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
16887,"Вартанов В.Р. ИП",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
16883,"Автомастер ",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
16891,"Иствест",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
23059,"Недвижимость Балтики",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
16896,"Диамант-Транс",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
16895,"Евро Техник автозапчасти IVECO",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
13629,"Калининское сельское поселение",22.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
16901,"Конфетно-букетный период",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
16900,"Дисконт Авто",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
23060,"Недорогая одежда",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
16905,"Балтик Бьюти СПА",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
16910,"БЛОКИРОВАН/Школа выживания и личной безопасности по системе Кадочникова А.А.",,1007,2,1,0,"GTS_ADMIN",21.08.13,"",1022
23061,"Нестеровский маслосырзавод",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
13460,"Московское объединение подростковых клубов",21.11.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1022
13461,"НБТ/Вальдау ЖКХ",21.11.08,1007,2,2,0,"GTS_ADMIN",18.10.13,"",1007
23062,"Ник Транспортная фирма",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
13516,"Кутузовское сельское поселение",21.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13468,"Озерское поселение ЖКХ",21.11.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1021
13518,"Луговское сельское поселение",21.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13519,"Низовское сельское поселение",21.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13520,"Новомосковское сельское поселение",21.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
21569,"Янтарный край ООО",04.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
13471,"АРТ мебель",21.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
13631,"Чистопрудненское сельское поселение",22.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13632,"ТКВ ООО",22.11.08,1007,2,1,1,"GTS_ADMIN",07.02.14,"",1008
21574,"Анфрансе",04.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
21572,"Юридическое бюро Рубан Е.К.",04.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
20600,"ULTRA-ULTRA.RU",15.11.11,1007,2,1,1,"GTS_ADMIN",14.11.13,"GTS_ADMIN",1013
13514,"Добринское сельское поселение",21.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13679,"Декорум ГК Архитектурно-проектная мастерская",22.11.08,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1010
13767,"Калининградское областное управление инкассации",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
13768,"Бюро ремонта телефонной сети Ростелеком",25.11.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1010
21575,"Балтийский янтарь ООО",04.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
13771,"Научно-производственный центр по охране, учету и реставрации памятников истории и культуры КОВУК",25.11.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1010
13785,"Калининградский морской проектный институт",25.11.08,1007,2,3,1,"GTS_ADMIN",11.11.13,"",1013
20823,"Автостанция",28.11.11,1007,2,3,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
13788,"Арбитражный управляющий Рекунов И.В.",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
13792,"Архивный отдел Правдинского района",25.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13731,"Новая связь ООО",24.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
13732,"Жара ",24.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
13740,"Инженерные коммуникации",24.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
13741,"Вира-Балт",24.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
21358,"Балтийские просторы",09.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
13748,"Кварц",24.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
13563,"ГЕО инжиниринг",22.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
13796,"БалтЗемПроект ООО",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
20773,"Эвакуатор  ",24.11.11,1007,2,1,1,"GTS_ADMIN",04.02.14,"GTS_ADMIN",1022
21359,"Бахов и сыновья",09.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
20775,"Отделения почтовой связи Неманского МР",24.11.11,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
20777,"Отделения почтовой связи ОСП Черняховский почтамт",24.11.11,1007,3,2,1,"GTS_ADMIN",26.11.13,"GTS_ADMIN",
13805,"Лебедушка",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
21362,"Автостекла  ",09.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
13830,"Фотоэнергия ТК",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
21361,"Contiauto",09.06.12,1007,2,1,1,"GTS_ADMIN",06.02.14,"GTS_ADMIN",1009
21363,"Steel House",09.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
13834,"Черняховская средняя общеобразовательная школа №1",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13835,"Черняховская средняя общеобразовательная школа №5",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13836,"Черняховская средняя общеобразовательная школа №9",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13837,"Гремяченская основная общеобразовательная школа",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13840,"Краснополянская средняя общеобразовательная школа",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13839,"Тимофеевская начальная общеобразовательная школа",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13841,"Покровская основная общеобразовательная школа",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13842,"Привольненская средняя общеобразовательная школа",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13843,"Детский дом",25.11.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
13844,"Калиновская общеобразовательная школа",25.11.08,1007,,2,1,"GTS_ADMIN",11.11.13,"",
13797,"ЗапСтройКомплект",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
13809,"Веста ",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
13821,"Новый город ООО",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
13826,"НБТ/Идея Принт",25.11.08,1007,2,1,0,"GTS_ADMIN",30.08.13,"",1008
13827,"Волшебный Мир Марвина",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
13846,"Агентство информационной безопасности",26.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
13858,"Калужская средняя общеобразовательная школа",26.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13860,"Каменская основная общеобразовательная школа",26.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13862,"Загорская основная общеобразовательная школа",26.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13863,"Коммунарская основная общеобразовательная школа",26.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13865,"Краснооктябрьская основная общеобразовательная школа",26.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13868,"ДЮСШ г. Черняховска",26.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13870,"Детско-юношеский центр г. Черняховска",26.11.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
13873,"Центр психолого-педагогической реабилитации и коррекции",26.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
23063,"Никебалт импорт",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
13875,"Черняховская средняя общеобразовательная школа №3",26.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
23064,"ННР-Транспорт ООО",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
13752,"Администрация МО Озерский район",24.11.08,1007,2,2,1,"GTS_ADMIN",18.12.13,"",1011
13765,"Озерский отдел ЗАГС",24.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
13811,"Скиба В.С. ИП",25.11.08,1007,2,3,1,"GTS_ADMIN",11.11.13,"",1010
23065,"Транспорт Трейдинг ООО",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23066,"О-кошки",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
13814,"Кубки, медали",25.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
23067,"Образовательные услуги",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23068,"Одинец И.О. ИП",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
23069,"Одри",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23071,"Олимп Подростковый клуб ",03.06.13,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
13850,"ОВД Дежурная часть г. Светлого",26.11.08,1007,2,2,1,"GTS_ADMIN",18.12.13,"",1021
22363,"ЛингваСервис — агентство переводов",27.02.13,1007,2,1,1,"GTS_ADMIN",29.01.14,"GTS_ADMIN",1010
22364,"Безопасный Город ООО",27.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
21687,"Интерсайд",03.08.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
22365,"Цветочный мир",27.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
22367,"Кампус",27.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
13856,"Управление внутренних дел г. Светлого",26.11.08,1007,2,2,1,"GTS_ADMIN",18.12.13,"",1021
21688,"Мир металла ООО",03.08.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
21689,"ДК-Строй ООО",03.08.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
21690,"Сибирь",03.08.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
21691,"Автокондиционеры ",03.08.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
13872,"Автотрансгарант",26.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1007
13876,"Таганрог шоколадная фабрика ООО",26.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
21692,"Негосударственная экспертиза ООО",03.08.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
13880,"Оазис-Автомойка",26.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
12600,"НБТ/Союз предпринимателей мебельной и деревообрабатывающей отраслей",13.11.08,1007,2,2,0,"GTS_ADMIN",22.10.13,"",1007
12601,"Via Калининград",13.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
12603,"Балтийская оценочная компания",13.11.08,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1010
12604,"Бобкэт-Калининград",13.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
21871,"ОТК ООО",10.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
21364,"Парикмахерская       ",09.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
21365,"Энергогазинвест",09.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
12616,"Эльдо",13.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
12631,"ИнвестРемСтрой",13.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
12642,"Витланд",13.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1007
12643,"Новая аптека Справочная по наличию лекарств",13.11.08,1007,2,3,1,"GTS_ADMIN",11.11.13,"",1008
12645,"ЕвроСити ООО",13.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
12646,"Новый век",13.11.08,1007,2,1,1,"GTS_ADMIN",10.02.14,"",1013
19414,"Добровольская средняя общеобразовательная школа №4",07.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
19415,"Неманская основная общеобразовательная школа №5",07.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
19416,"Высоковская общеобразовательная школа №8",07.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
12587,"Управление по делам гражданской обороны и чрезвычайным ситуациям г. Калининграда",12.11.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
21367,"ПрофКо Агентство",09.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
12590,"Балтийская консалтинговая компания ООО",12.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
12788,"Берилл СБ",17.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
21368,"Золотой овен",09.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
20915,"Стоматологическая поликлиника г. Гусева",05.12.11,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1021
20916,"Волшебная Индия",06.12.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
1623,"Локо-Банк ЗАО операционный офис ""Отделение в Калининграде"" филиала ""Санкт- Петербург""",14.08.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
20917,"Автостандарт АНОУЦ",06.12.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
21916,"Bio Sculpture Gel",19.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
12815,"ПРАВО и ЗАЩИТА",17.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
12824,"Проект-Эксперт",17.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
21917,"Сударь Гостевой дом",19.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
21918,"Принцесса Элиза",19.10.12,1007,4,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
21919,"Комильфо ",19.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
12834,"Зеленоградский детский дом",17.11.08,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
21920,"Эрмитаж",19.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
12549,"Италия Культурно-деловой центр",12.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
20918,"Demilec Baltic",06.12.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
19398,"ЖКХ г. Багратионовска",07.12.10,1007,2,2,1,"GTS_ADMIN",18.12.13,"GTS_ADMIN",1021
19399,"Нивенское УК",07.12.10,1007,2,2,1,"GTS_ADMIN",18.12.13,"GTS_ADMIN",1022
19400,"ЖКХ пос. Пограничное",07.12.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1021
12556,"Гараж скорой медицинской помощи",12.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
23072,"Оранж дент",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
19401,"ЖКХ пос. Долгоруково",07.12.10,1007,2,2,1,"GTS_ADMIN",18.12.13,"GTS_ADMIN",1021
12559,"ФОР группа База снабжения",12.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
19402,"ЖКХ пос. Славяновка",07.12.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1021
23073,"Орхидея ",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
12564,"Управляющая компания Балтийского района №5",12.11.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1010
23074,"Орхидея  ",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
12567,"Центр специальных перевозок МВД России на Калининградской железной дороге ФГУ",12.11.08,1007,2,3,1,"GTS_ADMIN",12.11.13,"",1022
19450,"Приход Святого Праведного Иоанна Кронштадтского",07.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
17127,"Век",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
23075,"Осьмук Н.Н. ИП",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
12754,"НЕДОЗВОН/МИНИМАКС Калининград ООО",14.11.08,1007,2,1,0,"GTS_ADMIN",12.08.13,"",1010
12755,"Гармония",14.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
23076,"Палагин С.В. ИП",03.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23521,"Мир СОХО",09.07.13,1007,2,1,1,"GTS_ADMIN",20.12.13,"GTS_ADMIN",1013
23522,"Российское агентство экономической безопасности и управления рисками АНО Калининградское отделение",09.07.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
12760,"Неманский целлюлозно-бумажный комбинат",14.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1007
12761,"Вичюнай-Русь",14.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
12762,"Массив Радио",14.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
12763,"Дельта",14.11.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
21872,"СК Сокол ООО",10.10.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
